sigma0,sigma1,sigma2,phase_var
0.5,1.8000000000000003,1.3000000000000003,0.00617370391122922
0.5,1.8000000000000003,1.4000000000000001,0.006179779644050006
0.5,1.8000000000000003,1.5000000000000002,0.0062004364209376
0.5,1.8000000000000003,1.6,0.006297180129592181
0.5,1.8000000000000003,1.7000000000000002,0.006370542435867397
0.5,1.8000000000000003,1.8000000000000003,0.006560379902739266
0.5,1.8000000000000003,1.9000000000000001,0.0065609028813500385
0.5,1.8000000000000003,2.0,0.006751256277407155
0.5,1.9000000000000001,0.1,0.0063721246149321484
0.5,1.9000000000000001,0.2,0.006268921690376234
0.5,1.9000000000000001,0.30000000000000004,0.006271477755760555
0.5,1.9000000000000001,0.4,0.006213402167263986
0.5,1.9000000000000001,0.5,0.006194248750287122
0.5,1.9000000000000001,0.6,0.006142813316835339
0.5,1.9000000000000001,0.7000000000000001,0.006066394423115727
0.5,1.9000000000000001,0.8,0.006127210027366018
0.5,1.9000000000000001,0.9,0.006110408992673307
0.5,1.9000000000000001,1.0,0.006227153898077197
0.5,1.9000000000000001,1.1,0.006202731160162382
0.5,1.9000000000000001,1.2000000000000002,0.006234066748597386
0.5,1.9000000000000001,1.3000000000000003,0.0062821723193147005
0.5,1.9000000000000001,1.4000000000000001,0.006343345719155719
0.5,1.9000000000000001,1.5000000000000002,0.006475008428993631
0.5,1.9000000000000001,1.6,0.006516091576476589
0.5,1.9000000000000001,1.7000000000000002,0.006565319408871197
0.5,1.9000000000000001,1.8000000000000003,0.0066035762798774674
0.5,1.9000000000000001,1.9000000000000001,0.006865651061841719
0.5,1.9000000000000001,2.0,0.006916573000824622
0.5,2.0,0.1,0.006625471369099566
0.5,2.0,0.2,0.006580681661477507
0.5,2.0,0.30000000000000004,0.006579578964874145
0.5,2.0,0.4,0.0064967658863363965
0.5,2.0,0.5,0.00644116886857753
0.5,2.0,0.6,0.00642181003612693
0.5,2.0,0.7000000000000001,0.006381912344326022
0.5,2.0,0.8,0.006301525012941457
0.5,2.0,0.9,0.006326013398102593
0.5,2.0,1.0,0.006384321064765622
0.5,2.0,1.1,0.00638862891954219
0.5,2.0,1.2000000000000002,0.0064134548097959975
0.5,2.0,1.3000000000000003,0.0065643443664260915
0.5,2.0,1.4000000000000001,0.006454626550593583
0.5,2.0,1.5000000000000002,0.006640890494095262
0.5,2.0,1.6,0.006692405223599345
0.5,2.0,1.7000000000000002,0.006768458156064918
0.5,2.0,1.8000000000000003,0.006888464400282452
0.5,2.0,1.9000000000000001,0.006975799774247987
0.5,2.0,2.0,0.00711598285362609
0.6,0.1,0.1,0.0067759258315145815
0.6,0.1,0.2,0.006425464704218737
0.6,0.1,0.30000000000000004,0.006062952864675368
0.6,0.1,0.4,0.005864164634614132
0.6,0.1,0.5,0.005765582386252872
0.6,0.1,0.6,0.005512027501341781
0.6,0.1,0.7000000000000001,0.00559675957109837
0.6,0.1,0.8,0.005538472512972647
0.6,0.1,0.9,0.005514884298856751
0.6,0.1,1.0,0.005577612667734157
0.6,0.1,1.1,0.005648101225640695
0.6,0.1,1.2000000000000002,0.005734670582620103
0.6,0.1,1.3000000000000003,0.005759592808621177
0.6,0.1,1.4000000000000001,0.005954471305955801
0.6,0.1,1.5000000000000002,0.00611953023971555
0.6,0.1,1.6,0.0062095602027834595
0.6,0.1,1.7000000000000002,0.006534806097864597
0.6,0.1,1.8000000000000003,0.006550252915142059
0.6,0.1,1.9000000000000001,0.006840741792357963
0.6,0.1,2.0,0.006870126795742463
0.6,0.2,0.1,0.005996178217231911
0.6,0.2,0.2,0.005741971282762373
0.6,0.2,0.30000000000000004,0.0054049878811999515
0.6,0.2,0.4,0.005251603221076922
0.6,0.2,0.5,0.005116213879609957
0.6,0.2,0.6,0.005069618401649192
0.6,0.2,0.7000000000000001,0.005132229343900391
0.6,0.2,0.8,0.005060351572921506
0.6,0.2,0.9,0.0050757575944762705
0.6,0.2,1.0,0.005141316204088017
0.6,0.2,1.1,0.005215413013624873
0.6,0.2,1.2000000000000002,0.005351323855518283
0.6,0.2,1.3000000000000003,0.005396790046311988
0.6,0.2,1.4000000000000001,0.005561971528306849
0.6,0.2,1.5000000000000002,0.005774053736452153
0.6,0.2,1.6,0.005896763294398315
0.6,0.2,1.7000000000000002,0.006117347649023105
0.6,0.2,1.8000000000000003,0.006239423298540792
0.6,0.2,1.9000000000000001,0.006380788602082345
0.6,0.2,2.0,0.006661518147206533
0.6,0.30000000000000004,0.1,0.0053828368272247715
0.6,0.30000000000000004,0.2,0.005172009268448129
0.6,0.30000000000000004,0.30000000000000004,0.005074443667956499
0.6,0.30000000000000004,0.4,0.004868843046120679
0.6,0.30000000000000004,0.5,0.004822250749891791
0.6,0.30000000000000004,0.6,0.004770693593382546
0.6,0.30000000000000004,0.7000000000000001,0.004789658348454361
0.6,0.30000000000000004,0.8,0.004831742858429677
0.6,0.30000000000000004,0.9,0.004755065355956734
0.6,0.30000000000000004,1.0,0.004836231243201306
0.6,0.30000000000000004,1.1,0.004897308046916884
0.6,0.30000000000000004,1.2000000000000002,0.005070754897078302
0.6,0.30000000000000004,1.3000000000000003,0.0052561093500672635
0.6,0.30000000000000004,1.4000000000000001,0.005396456255945563
0.6,0.30000000000000004,1.5000000000000002,0.005503772867653273
0.6,0.30000000000000004,1.6,0.005709011640704579
0.6,0.30000000000000004,1.7000000000000002,0.005738027716691631
0.6,0.30000000000000004,1.8000000000000003,0.0058969769621075715
0.6,0.30000000000000004,1.9000000000000001,0.006151310614705625
0.6,0.30000000000000004,2.0,0.006397996421963755
0.6,0.4,0.1,0.0049624740434004696
0.6,0.4,0.2,0.004782003873453058
0.6,0.4,0.30000000000000004,0.004745702080931623
0.6,0.4,0.4,0.004668334464354315
0.6,0.4,0.5,0.004572961659552027
0.6,0.4,0.6,0.004517878332935184
0.6,0.4,0.7000000000000001,0.004546014470738363
0.6,0.4,0.8,0.004556732584161051
0.6,0.4,0.9,0.004611237009811727
0.6,0.4,1.0,0.004657748838781757
0.6,0.4,1.1,0.004729737217357806
0.6,0.4,1.2000000000000002,0.004904507418797224
0.6,0.4,1.3000000000000003,0.005002280141601614
0.6,0.4,1.4000000000000001,0.0052371798103535505
0.6,0.4,1.5000000000000002,0.00524432050734418
0.6,0.4,1.6,0.0055136085346954924
0.6,0.4,1.7000000000000002,0.005598781083501892
0.6,0.4,1.8000000000000003,0.005771807006423277
0.6,0.4,1.9000000000000001,0.006007261102920635
0.6,0.4,2.0,0.006031582448705949
0.6,0.5,0.1,0.00479202144122215
0.6,0.5,0.2,0.0046489783991337415
0.6,0.5,0.30000000000000004,0.004482517767246586
0.6,0.5,0.4,0.004413825379382572
0.6,0.5,0.5,0.004458740223158701
0.6,0.5,0.6,0.004364727443993642
0.6,0.5,0.7000000000000001,0.004452820256045094
0.6,0.5,0.8,0.004459637668312451
0.6,0.5,0.9,0.004616521082202023
0.6,0.5,1.0,0.004547003404032545
0.6,0.5,1.1,0.004692466228766229
0.6,0.5,1.2000000000000002,0.004666406608797451
0.6,0.5,1.3000000000000003,0.004889772199176582
0.6,0.5,1.4000000000000001,0.005033396560542581
0.6,0.5,1.5000000000000002,0.00512012541369331
0.6,0.5,1.6,0.005317600345592914
0.6,0.5,1.7000000000000002,0.005508500903561133
0.6,0.5,1.8000000000000003,0.005659542503351079
0.6,0.5,1.9000000000000001,0.005745980992555849
0.6,0.5,2.0,0.005964981825240057
0.6,0.6,0.1,0.00470488063486673
0.6,0.6,0.2,0.004508397058258658
0.6,0.6,0.30000000000000004,0.004487178344798078
0.6,0.6,0.4,0.004450396837991828
0.6,0.6,0.5,0.004409114531763595
0.6,0.6,0.6,0.004326283247027679
0.6,0.6,0.7000000000000001,0.004271040700834649
0.6,0.6,0.8,0.004400355375373254
0.6,0.6,0.9,0.004361046494639944
0.6,0.6,1.0,0.004449477071395918
0.6,0.6,1.1,0.004624825504000089
0.6,0.6,1.2000000000000002,0.004737094633445914
0.6,0.6,1.3000000000000003,0.0047604927131156445
0.6,0.6,1.4000000000000001,0.00490284787709574
0.6,0.6,1.5000000000000002,0.00507043427176205
0.6,0.6,1.6,0.005236356506833783
0.6,0.6,1.7000000000000002,0.005382352543505196
0.6,0.6,1.8000000000000003,0.0055842964228133025
0.6,0.6,1.9000000000000001,0.005622075430346722
0.6,0.6,2.0,0.005823545739711122
0.6,0.7000000000000001,0.1,0.0046143600177678675
0.6,0.7000000000000001,0.2,0.004480619605131014
0.6,0.7000000000000001,0.30000000000000004,0.004399465125389546
0.6,0.7000000000000001,0.4,0.0043458460207079904
0.6,0.7000000000000001,0.5,0.004275719978589882
0.6,0.7000000000000001,0.6,0.0043108611463454315
0.6,0.7000000000000001,0.7000000000000001,0.004396232577727879
0.6,0.7000000000000001,0.8,0.0043961083119400425
0.6,0.7000000000000001,0.9,0.004426059544542738
0.6,0.7000000000000001,1.0,0.004524017012525518
0.6,0.7000000000000001,1.1,0.004589575846793996
0.6,0.7000000000000001,1.2000000000000002,0.00461812060078367
0.6,0.7000000000000001,1.3000000000000003,0.004716197686341612
0.6,0.7000000000000001,1.4000000000000001,0.004920742048061093
0.6,0.7000000000000001,1.5000000000000002,0.004988217186898992
0.6,0.7000000000000001,1.6,0.00512146597113911
0.6,0.7000000000000001,1.7000000000000002,0.005322251355160548
0.6,0.7000000000000001,1.8000000000000003,0.005430260579473192
0.6,0.7000000000000001,1.9000000000000001,0.005572853959977483
0.6,0.7000000000000001,2.0,0.005763590865429465
0.6,0.8,0.1,0.004665937484594267
0.6,0.8,0.2,0.004502630130293258
0.6,0.8,0.30000000000000004,0.004406739223597294
0.6,0.8,0.4,0.004340740965227557
0.6,0.8,0.5,0.004285578504873275
0.6,0.8,0.6,0.004250116313700018
0.6,0.8,0.7000000000000001,0.004314121161187011
0.6,0.8,0.8,0.00437628768586414
0.6,0.8,0.9,0.004343665837315221
0.6,0.8,1.0,0.004543298100546252
0.6,0.8,1.1,0.004518836371841218
0.6,0.8,1.2000000000000002,0.00464494796453483
0.6,0.8,1.3000000000000003,0.004755636858534989
0.6,0.8,1.4000000000000001,0.004933734807757303
0.6,0.8,1.5000000000000002,0.00498442138941738
0.6,0.8,1.6,0.0051622987505811286
0.6,0.8,1.7000000000000002,0.005275241809744542
0.6,0.8,1.8000000000000003,0.005468323577373084
0.6,0.8,1.9000000000000001,0.0056008248812428356
0.6,0.8,2.0,0.005781101498585007
0.6,0.9,0.1,0.004639787741069736
0.6,0.9,0.2,0.004570959327675459
0.6,0.9,0.30000000000000004,0.0044660010204010695
0.6,0.9,0.4,0.004414268042773331
0.6,0.9,0.5,0.004314284299513954
0.6,0.9,0.6,0.004359236115835544
0.6,0.9,0.7000000000000001,0.004384299683233107
0.6,0.9,0.8,0.004398295860591377
0.6,0.9,0.9,0.004485714130970412
0.6,0.9,1.0,0.004542832559913338
0.6,0.9,1.1,0.004592698655449356
0.6,0.9,1.2000000000000002,0.004715749400751632
0.6,0.9,1.3000000000000003,0.0048219656577466385
0.6,0.9,1.4000000000000001,0.0049435735759392856
0.6,0.9,1.5000000000000002,0.00497096464634337
0.6,0.9,1.6,0.005134536636391778
0.6,0.9,1.7000000000000002,0.0052645048961702705
0.6,0.9,1.8000000000000003,0.005444489516043235
0.6,0.9,1.9000000000000001,0.005575575135722869
0.6,0.9,2.0,0.005724565804800081
0.6,1.0,0.1,0.004662563809196537
0.6,1.0,0.2,0.004610894683244518
0.6,1.0,0.30000000000000004,0.004536494560448663
0.6,1.0,0.4,0.00448613794361808
0.6,1.0,0.5,0.004474044521649027
0.6,1.0,0.6,0.00449046250019054
0.6,1.0,0.7000000000000001,0.004456334414585618
0.6,1.0,0.8,0.004541479716519376
0.6,1.0,0.9,0.004517217862206131
0.6,1.0,1.0,0.004580834148429318
0.6,1.0,1.1,0.004643844240030763
0.6,1.0,1.2000000000000002,0.004850267219517512
0.6,1.0,1.3000000000000003,0.00482680102417677
0.6,1.0,1.4000000000000001,0.004974926160525397
0.6,1.0,1.5000000000000002,0.00502248213995956
0.6,1.0,1.6,0.005246791091118818
0.6,1.0,1.7000000000000002,0.005337429437549216
0.6,1.0,1.8000000000000003,0.005466761632362315
0.6,1.0,1.9000000000000001,0.005613928961637396
0.6,1.0,2.0,0.0057641660821194035
0.6,1.1,0.1,0.0048410467766185645
0.6,1.1,0.2,0.004723516308551436
0.6,1.1,0.30000000000000004,0.004664457535648155
0.6,1.1,0.4,0.0046819349323692985
0.6,1.1,0.5,0.004591180144915374
0.6,1.1,0.6,0.004624234978943855
0.6,1.1,0.7000000000000001,0.004639733274544712
0.6,1.1,0.8,0.004612724569813187
0.6,1.1,0.9,0.004668289432208712
0.6,1.1,1.0,0.00470940892338523
0.6,1.1,1.1,0.0047117757603534465
0.6,1.1,1.2000000000000002,0.004861833223123398
0.6,1.1,1.3000000000000003,0.004957877111027742
0.6,1.1,1.4000000000000001,0.00505416721062644
0.6,1.1,1.5000000000000002,0.005216416546871278
0.6,1.1,1.6,0.005268796618992187
0.6,1.1,1.7000000000000002,0.0053542122795137365
0.6,1.1,1.8000000000000003,0.005495039022594369
0.6,1.1,1.9000000000000001,0.005640951281284716
0.6,1.1,2.0,0.005832211032034875
0.6,1.2000000000000002,0.1,0.005000990870529212
0.6,1.2000000000000002,0.2,0.004836206425996577
0.6,1.2000000000000002,0.30000000000000004,0.004779183993485228
0.6,1.2000000000000002,0.4,0.004782917670178153
0.6,1.2000000000000002,0.5,0.004715105290579739
0.6,1.2000000000000002,0.6,0.004655000497052713
0.6,1.2000000000000002,0.7000000000000001,0.004719041698139697
0.6,1.2000000000000002,0.8,0.004755178376551816
0.6,1.2000000000000002,0.9,0.00477717144551919
0.6,1.2000000000000002,1.0,0.004909596140009539
0.6,1.2000000000000002,1.1,0.0049072594753685715
0.6,1.2000000000000002,1.2000000000000002,0.005013837675695767
0.6,1.2000000000000002,1.3000000000000003,0.004984914832932201
0.6,1.2000000000000002,1.4000000000000001,0.005158666804072033
0.6,1.2000000000000002,1.5000000000000002,0.005261427970213973
0.6,1.2000000000000002,1.6,0.005467209222021658
0.6,1.2000000000000002,1.7000000000000002,0.005456884967873696
0.6,1.2000000000000002,1.8000000000000003,0.005676879392863851
0.6,1.2000000000000002,1.9000000000000001,0.005753234684124419
0.6,1.2000000000000002,2.0,0.005853928203934927
0.6,1.3000000000000003,0.1,0.005164307376131716
0.6,1.3000000000000003,0.2,0.005050864094963571
0.6,1.3000000000000003,0.30000000000000004,0.005008241591108456
0.6,1.3000000000000003,0.4,0.004913488787950728
0.6,1.3000000000000003,0.5,0.004871415593996624
0.6,1.3000000000000003,0.6,0.0048434107464889456
0.6,1.3000000000000003,0.7000000000000001,0.0048291780239146515
0.6,1.3000000000000003,0.8,0.004847061258908113
0.6,1.3000000000000003,0.9,0.004856720077016795
0.6,1.3000000000000003,1.0,0.005070149160821701
0.6,1.3000000000000003,1.1,0.005008391703516335
0.6,1.3000000000000003,1.2000000000000002,0.005104146138535615
0.6,1.3000000000000003,1.3000000000000003,0.005117953823307135
0.6,1.3000000000000003,1.4000000000000001,0.005240833950029708
0.6,1.3000000000000003,1.5000000000000002,0.005390224531007305
0.6,1.3000000000000003,1.6,0.005488870966091007
0.6,1.3000000000000003,1.7000000000000002,0.005588134520506614
0.6,1.3000000000000003,1.8000000000000003,0.005746133766395798
0.6,1.3000000000000003,1.9000000000000001,0.005857528623231996
0.6,1.3000000000000003,2.0,0.00595628984880634
0.6,1.4000000000000001,0.1,0.005294040682798943
0.6,1.4000000000000001,0.2,0.005216981009144749
0.6,1.4000000000000001,0.30000000000000004,0.005195556213445902
0.6,1.4000000000000001,0.4,0.005030453041477366
0.6,1.4000000000000001,0.5,0.005098598675677388
0.6,1.4000000000000001,0.6,0.005041485147775636
0.6,1.4000000000000001,0.7000000000000001,0.005071444577663756
0.6,1.4000000000000001,0.8,0.004997802780466234
0.6,1.4000000000000001,0.9,0.005101299049697559
0.6,1.4000000000000001,1.0,0.005147695167604634
0.6,1.4000000000000001,1.1,0.005229178764790983
0.6,1.4000000000000001,1.2000000000000002,0.005223500245244157
0.6,1.4000000000000001,1.3000000000000003,0.005343271244771045
0.6,1.4000000000000001,1.4000000000000001,0.0054521635129155775
0.6,1.4000000000000001,1.5000000000000002,0.005522636877944442
0.6,1.4000000000000001,1.6,0.00563659532883922
0.6,1.4000000000000001,1.7000000000000002,0.005737974512262625
0.6,1.4000000000000001,1.8000000000000003,0.005864465484229734
0.6,1.4000000000000001,1.9000000000000001,0.005948892805662727
0.6,1.4000000000000001,2.0,0.006035086754811136
0.6,1.5000000000000002,0.1,0.0054613397417831175
0.6,1.5000000000000002,0.2,0.0052931542964956176
0.6,1.5000000000000002,0.30000000000000004,0.005255296464444788
0.6,1.5000000000000002,0.4,0.005237104951375602
0.6,1.5000000000000002,0.5,0.005222972187797731
0.6,1.5000000000000002,0.6,0.005181093982238807
0.6,1.5000000000000002,0.7000000000000001,0.005281166869556966
0.6,1.5000000000000002,0.8,0.00529139297263945
0.6,1.5000000000000002,0.9,0.00523468929010201
0.6,1.5000000000000002,1.0,0.005242378468174479
0.6,1.5000000000000002,1.1,0.005295194967113135
0.6,1.5000000000000002,1.2000000000000002,0.005411014097099786
0.6,1.5000000000000002,1.3000000000000003,0.0055145830441075665
0.6,1.5000000000000002,1.4000000000000001,0.00557511156024554
0.6,1.5000000000000002,1.5000000000000002,0.005576060439640925
0.6,1.5000000000000002,1.6,0.005728481508027411
0.6,1.5000000000000002,1.7000000000000002,0.005833523607691316
0.6,1.5000000000000002,1.8000000000000003,0.0058985158785877945
0.6,1.5000000000000002,1.9000000000000001,0.00613428095394632
0.6,1.5000000000000002,2.0,0.006174390599313779
0.6,1.6,0.1,0.00562949014866101
0.6,1.6,0.2,0.005545028729786518
0.6,1.6,0.30000000000000004,0.005582891780993212
0.6,1.6,0.4,0.005532798463990063
0.6,1.6,0.5,0.005514227386317453
0.6,1.6,0.6,0.005431127462865403
0.6,1.6,0.7000000000000001,0.005394401477687434
0.6,1.6,0.8,0.005374869911141525
0.6,1.6,0.9,0.005456479322500798
0.6,1.6,1.0,0.005471233990691228
0.6,1.6,1.1,0.005572199562877747
0.6,1.6,1.2000000000000002,0.005535860174915549
0.6,1.6,1.3000000000000003,0.005618128797642732
0.6,1.6,1.4000000000000001,0.005678063175134888
0.6,1.6,1.5000000000000002,0.005851182394048763
0.6,1.6,1.6,0.00590820747373728
0.6,1.6,1.7000000000000002,0.005994084307573695
0.6,1.6,1.8000000000000003,0.006112823501720633
0.6,1.6,1.9000000000000001,0.00626150518348316
0.6,1.6,2.0,0.006283209007643734
0.6,1.7000000000000002,0.1,0.005830892152749743
0.6,1.7000000000000002,0.2,0.0058373371339794184
0.6,1.7000000000000002,0.30000000000000004,0.005702705211469535
0.6,1.7000000000000002,0.4,0.005664283679359281
0.6,1.7000000000000002,0.5,0.005669019943230902
0.6,1.7000000000000002,0.6,0.005654456630256976
0.6,1.7000000000000002,0.7000000000000001,0.005640802613062191
0.6,1.7000000000000002,0.8,0.005652535644350923
0.6,1.7000000000000002,0.9,0.005625015466863712
0.6,1.7000000000000002,1.0,0.005777731171673977
0.6,1.7000000000000002,1.1,0.005690607109543416
0.6,1.7000000000000002,1.2000000000000002,0.005770835011050475
0.6,1.7000000000000002,1.3000000000000003,0.005796559775838717
0.6,1.7000000000000002,1.4000000000000001,0.005949629394296715
0.6,1.7000000000000002,1.5000000000000002,0.005982666999632122
0.6,1.7000000000000002,1.6,0.006034490027672781
0.6,1.7000000000000002,1.7000000000000002,0.006192120146397877
0.6,1.7000000000000002,1.8000000000000003,0.006237683305456991
0.6,1.7000000000000002,1.9000000000000001,0.0064208332914297
0.6,1.7000000000000002,2.0,0.006470963196037932
0.6,1.8000000000000003,0.1,0.006106499254297257
0.6,1.8000000000000003,0.2,0.006054703293112814
0.6,1.8000000000000003,0.30000000000000004,0.0059827649447286154
0.6,1.8000000000000003,0.4,0.0059351339564185325
0.6,1.8000000000000003,0.5,0.005831541173562225
0.6,1.8000000000000003,0.6,0.005790535033961736
0.6,1.8000000000000003,0.7000000000000001,0.0058387872252689856
0.6,1.8000000000000003,0.8,0.0057857961449902595
0.6,1.8000000000000003,0.9,0.0058271655992510095
0.6,1.8000000000000003,1.0,0.005875971110774277
0.6,1.8000000000000003,1.1,0.005879316985545683
0.6,1.8000000000000003,1.2000000000000002,0.005954961393346605
0.6,1.8000000000000003,1.3000000000000003,0.005989229788177237
0.6,1.8000000000000003,1.4000000000000001,0.006040465543856732
0.6,1.8000000000000003,1.5000000000000002,0.006188829213812153
0.6,1.8000000000000003,1.6,0.006251811647006819
0.6,1.8000000000000003,1.7000000000000002,0.006398418583242066
0.6,1.8000000000000003,1.8000000000000003,0.006447210339659875
0.6,1.8000000000000003,1.9000000000000001,0.0065132013959798936
0.6,1.8000000000000003,2.0,0.006670974129000413
0.6,1.9000000000000001,0.1,0.00629462420678211
0.6,1.9000000000000001,0.2,0.006163768366970884
0.6,1.9000000000000001,0.30000000000000004,0.006224846943082665
0.6,1.9000000000000001,0.4,0.006099323347603156
0.6,1.9000000000000001,0.5,0.006074025248085463
0.6,1.9000000000000001,0.6,0.0060344699354120575
0.6,1.9000000000000001,0.7000000000000001,0.006067120083347009
0.6,1.9000000000000001,0.8,0.006095208826132505
0.6,1.9000000000000001,0.9,0.006101757448284622
0.6,1.9000000000000001,1.0,0.0061080941078522685
0.6,1.9000000000000001,1.1,0.006093900038953367
0.6,1.9000000000000001,1.2000000000000002,0.006172795820638103
0.6,1.9000000000000001,1.3000000000000003,0.006265363547127553
0.6,1.9000000000000001,1.4000000000000001,0.006345194022907313
0.6,1.9000000000000001,1.5000000000000002,0.006302815760853276
0.6,1.9000000000000001,1.6,0.006466725311491449
0.6,1.9000000000000001,1.7000000000000002,0.006545277743737932
0.6,1.9000000000000001,1.8000000000000003,0.006667484876594897
0.6,1.9000000000000001,1.9000000000000001,0.006753758669000494
0.6,1.9000000000000001,2.0,0.006764499113845135
0.6,2.0,0.1,0.00655152158042169
0.6,2.0,0.2,0.006497189140664015
0.6,2.0,0.30000000000000004,0.006376701388339671
0.6,2.0,0.4,0.006442826635481123
0.6,2.0,0.5,0.006311452261794764
0.6,2.0,0.6,0.006283586390849032
0.6,2.0,0.7000000000000001,0.006212778347848838
0.6,2.0,0.8,0.006319630828967373
0.6,2.0,0.9,0.006285204295687476
0.6,2.0,1.0,0.006293711222916835
0.6,2.0,1.1,0.0063352522443948425
0.6,2.0,1.2000000000000002,0.006491528029333001
0.6,2.0,1.3000000000000003,0.00643089417880723
0.6,2.0,1.4000000000000001,0.006446597763910515
0.6,2.0,1.5000000000000002,0.0066250035899463365
0.6,2.0,1.6,0.006740219861482006
0.6,2.0,1.7000000000000002,0.006771298917275354
0.6,2.0,1.8000000000000003,0.006713879840250075
0.6,2.0,1.9000000000000001,0.006913168208063017
0.6,2.0,2.0,0.007002499600754077
0.7000000000000001,0.1,0.1,0.00642233463306482
0.7000000000000001,0.1,0.2,0.006222405928508139
0.7000000000000001,0.1,0.30000000000000004,0.005979523043222114
0.7000000000000001,0.1,0.4,0.005682012201202117
0.7000000000000001,0.1,0.5,0.005523366871304799
0.7000000000000001,0.1,0.6,0.005551098663043846
0.7000000000000001,0.1,0.7000000000000001,0.00559073695802656
0.7000000000000001,0.1,0.8,0.005374721007854858
0.7000000000000001,0.1,0.9,0.005468690935847876
0.7000000000000001,0.1,1.0,0.005569620993662379
0.7000000000000001,0.1,1.1,0.005536094622433233
0.7000000000000001,0.1,1.2000000000000002,0.005629453672267908
0.7000000000000001,0.1,1.3000000000000003,0.005767982645636559
0.7000000000000001,0.1,1.4000000000000001,0.0058946828217220386
0.7000000000000001,0.1,1.5000000000000002,0.006043997541716657
0.7000000000000001,0.1,1.6,0.006159075575871654
0.7000000000000001,0.1,1.7000000000000002,0.006364415571862801
0.7000000000000001,0.1,1.8000000000000003,0.006451716071644256
0.7000000000000001,0.1,1.9000000000000001,0.006660644681229826
0.7000000000000001,0.1,2.0,0.006975643162629921
0.7000000000000001,0.2,0.1,0.005716199491083825
0.7000000000000001,0.2,0.2,0.005544523902345928
0.7000000000000001,0.2,0.30000000000000004,0.005374106824568685
0.7000000000000001,0.2,0.4,0.005181665048741807
0.7000000000000001,0.2,0.5,0.005220652301021472
0.7000000000000001,0.2,0.6,0.00511768030293187
0.7000000000000001,0.2,0.7000000000000001,0.005081317688253815
0.7000000000000001,0.2,0.8,0.005050588746281484
0.7000000000000001,0.2,0.9,0.005091378521934311
0.7000000000000001,0.2,1.0,0.005062420837337559
0.7000000000000001,0.2,1.1,0.005176308997500769
0.7000000000000001,0.2,1.2000000000000002,0.005243314869737336
0.7000000000000001,0.2,1.3000000000000003,0.0054186558296328985
0.7000000000000001,0.2,1.4000000000000001,0.0054650378668744184
0.7000000000000001,0.2,1.5000000000000002,0.005707708277298382
0.7000000000000001,0.2,1.6,0.00588006808470608
0.7000000000000001,0.2,1.7000000000000002,0.006040751474430639
0.7000000000000001,0.2,1.8000000000000003,0.006227945465989188
0.7000000000000001,0.2,1.9000000000000001,0.006339982636640343
0.7000000000000001,0.2,2.0,0.006504537278833549
0.7000000000000001,0.30000000000000004,0.1,0.005349546552483552
0.7000000000000001,0.30000000000000004,0.2,0.005136568761283672
0.7000000000000001,0.30000000000000004,0.30000000000000004,0.004982693385981724
0.7000000000000001,0.30000000000000004,0.4,0.004899895365475912
0.7000000000000001,0.30000000000000004,0.5,0.00474959320971453
0.7000000000000001,0.30000000000000004,0.6,0.004658403223198899
0.7000000000000001,0.30000000000000004,0.7000000000000001,0.004772146142664917
0.7000000000000001,0.30000000000000004,0.8,0.004808139108015196
0.7000000000000001,0.30000000000000004,0.9,0.004803203069852692
0.7000000000000001,0.30000000000000004,1.0,0.004951170383422707
0.7000000000000001,0.30000000000000004,1.1,0.0048545706100582885
0.7000000000000001,0.30000000000000004,1.2000000000000002,0.005024665375424888
0.7000000000000001,0.30000000000000004,1.3000000000000003,0.005190893136663333
0.7000000000000001,0.30000000000000004,1.4000000000000001,0.005365321679034231
0.7000000000000001,0.30000000000000004,1.5000000000000002,0.005506030242043839
0.7000000000000001,0.30000000000000004,1.6,0.005585316648125461
0.7000000000000001,0.30000000000000004,1.7000000000000002,0.005855324485683722
0.7000000000000001,0.30000000000000004,1.8000000000000003,0.005952035214123295
0.7000000000000001,0.30000000000000004,1.9000000000000001,0.006096657130604912
0.7000000000000001,0.30000000000000004,2.0,0.006286924843912872
0.7000000000000001,0.4,0.1,0.004974755434760347
0.7000000000000001,0.4,0.2,0.004873909515577516
0.7000000000000001,0.4,0.30000000000000004,0.004620179965150351
0.7000000000000001,0.4,0.4,0.004526770227604437
0.7000000000000001,0.4,0.5,0.004543093136744556
0.7000000000000001,0.4,0.6,0.004550115733927514
0.7000000000000001,0.4,0.7000000000000001,0.0046051551347335564
0.7000000000000001,0.4,0.8,0.004572023670847355
0.7000000000000001,0.4,0.9,0.00461446493034351
0.7000000000000001,0.4,1.0,0.004673134981978687
0.7000000000000001,0.4,1.1,0.0046736525438061125
0.7000000000000001,0.4,1.2000000000000002,0.004841005569554728
0.7000000000000001,0.4,1.3000000000000003,0.00495803449856752
0.7000000000000001,0.4,1.4000000000000001,0.005113550178582298
0.7000000000000001,0.4,1.5000000000000002,0.005237668625479807
0.7000000000000001,0.4,1.6,0.005526827958919762
0.7000000000000001,0.4,1.7000000000000002,0.005592264520358107
0.7000000000000001,0.4,1.8000000000000003,0.005708567165008214
0.7000000000000001,0.4,1.9000000000000001,0.0058060925358590955
0.7000000000000001,0.4,2.0,0.006076023109319796
0.7000000000000001,0.5,0.1,0.004741814881074159
0.7000000000000001,0.5,0.2,0.0046110742914418105
0.7000000000000001,0.5,0.30000000000000004,0.004555513321466736
