sigm0,time_exposure,phase_var
2.4000000000000004,20,0.011049316700319169
2.5000000000000004,20,0.011353130846286932
2.6,20,0.011616174252357205
2.7,20,0.011806283758965207
2.8000000000000003,20,0.012097353678116663
2.9000000000000004,20,0.012172685443210263
3.0000000000000004,20,0.012692140886317356
0.1,40,0.09117131145950658
0.2,40,0.029307587898345776
0.30000000000000004,40,0.01944065223054844
0.4,40,0.014836804122648177
0.5,40,0.012557869713216058
0.6,40,0.011064918781508806
0.7000000000000001,40,0.010639335694132867
0.8,40,0.00987636752271493
0.9,40,0.009926090925965544
1.0,40,0.009417617817186077
1.1,40,0.009585385227754243
1.2000000000000002,40,0.009607654913145858
1.3000000000000003,40,0.00955763246921811
1.4000000000000001,40,0.009524724994830949
1.5000000000000002,40,0.009707451897888991
1.6,40,0.009697999450420878
1.7000000000000002,40,0.00997743867970735
1.8000000000000003,40,0.010044200173933641
1.9000000000000001,40,0.010125828509702603
2.0,40,0.010260975889644863
2.1,40,0.010399841519358986
2.2,40,0.010583040965230212
2.3000000000000003,40,0.010727059252071739
2.4000000000000004,40,0.010780293919747828
2.5000000000000004,40,0.010951796313359154
2.6,40,0.011428174946149864
2.7,40,0.011375405505978603
2.8000000000000003,40,0.011463839500669653
2.9000000000000004,40,0.011467276968601134
3.0000000000000004,40,0.011747208217395616
0.1,50,0.09373160835708455
0.2,50,0.03313218915908681
0.30000000000000004,50,0.0212370676498978
0.4,50,0.0153556739983759
0.5,50,0.012645522168882537
0.6,50,0.011406582590818934
0.7000000000000001,50,0.010741577317569764
0.8,50,0.010394306622815853
0.9,50,0.01008618457495876
1.0,50,0.009805803831999943
1.1,50,0.009774703958138614
1.2000000000000002,50,0.009566535298720761
1.3000000000000003,50,0.009739594637154528
1.4000000000000001,50,0.009716508267866276
1.5000000000000002,50,0.009748580350588298
1.6,50,0.010013859368932943
1.7000000000000002,50,0.010002191422526913
1.8000000000000003,50,0.010041486168896399
1.9000000000000001,50,0.010145767657948085
2.0,50,0.010372455612941152
2.1,50,0.010366914280058818
2.2,50,0.010527309196307035
2.3000000000000003,50,0.010630312222233058
2.4000000000000004,50,0.010983926228096685
2.5000000000000004,50,0.010921705296525015
2.6,50,0.011066820053501783
2.7,50,0.011174074077199583
2.8000000000000003,50,0.011306836235181101
2.9000000000000004,50,0.011349323083883808
3.0000000000000004,50,0.011563008151687473
0.1,80,0.10911534293662437
0.2,80,0.042001388822121365
0.30000000000000004,80,0.02618303020275958
0.4,80,0.01767200349543752
0.5,80,0.01511393379505843
0.6,80,0.013469677412439564
0.7000000000000001,80,0.01238767624103207
0.8,80,0.011398073679826544
0.9,80,0.010925161982937236
1.0,80,0.01075523306303213
1.1,80,0.010621823402136321
1.2000000000000002,80,0.010463160284206057
1.3000000000000003,80,0.01045887546926841
1.4000000000000001,80,0.010391017404973049
1.5000000000000002,80,0.010283638649448323
1.6,80,0.010480764248929547
1.7000000000000002,80,0.010538349881262662
1.8000000000000003,80,0.010502252671753034
1.9000000000000001,80,0.01041880666871835
2.0,80,0.01060420155908821
2.1,80,0.010717457847809754
2.2,80,0.010800929054550053
2.3000000000000003,80,0.010677614304083732
2.4000000000000004,80,0.010911406772665935
2.5000000000000004,80,0.010902465223392057
2.6,80,0.010921635422234082
2.7,80,0.010898183957257633
2.8000000000000003,80,0.010984160939054244
2.9000000000000004,80,0.010961939925582153
3.0000000000000004,80,0.010852665840284515
0.1,100,0.1109266493459804
0.2,100,0.043067632988461085
0.30000000000000004,100,0.026421305551493565
0.4,100,0.020766438529439206
0.5,100,0.01664674589048939
0.6,100,0.01402246519483824
0.7000000000000001,100,0.01358856055357553
0.8,100,0.012862133093345728
0.9,100,0.011877426638380798
1.0,100,0.011401343022525526
1.1,100,0.011404393571164989
1.2000000000000002,100,0.011384055167284222
1.3000000000000003,100,0.011603172307738389
1.4000000000000001,100,0.01105206027007096
1.5000000000000002,100,0.011143722938754302
1.6,100,0.01109247906931103
1.7000000000000002,100,0.011076901838990068
1.8000000000000003,100,0.010972869860203873
1.9000000000000001,100,0.011058216401093954
2.0,100,0.01119665670767638
2.1,100,0.011116707757950843
2.2,100,0.01102898473660245
2.3000000000000003,100,0.011115301382850938
2.4000000000000004,100,0.01101922012912317
2.5000000000000004,100,0.011146953307702061
2.6,100,0.011226547346353097
2.7,100,0.011238542987829945
2.8000000000000003,100,0.011199839751537724
2.9000000000000004,100,0.011191876457697281
3.0000000000000004,100,0.011269969760333192
0.1,200,0.20853883833993828
0.2,200,0.06141466731641673
0.30000000000000004,200,0.039781682064237045
0.4,200,0.02993216324856854
0.5,200,0.02594401846013114
0.6,200,0.022074488366802418
0.7000000000000001,200,0.02007702662164062
0.8,200,0.019001532350240564
0.9,200,0.017774049040806997
1.0,200,0.0169111372358491
1.1,200,0.016611618353777093
1.2000000000000002,200,0.016694296756508343
1.3000000000000003,200,0.016056966246624057
1.4000000000000001,200,0.01602767413202919
1.5000000000000002,200,0.015882843758635315
1.6,200,0.015676855887182442
1.7000000000000002,200,0.015619050130458908
1.8000000000000003,200,0.01553406281332767
1.9000000000000001,200,0.015598592453361508
2.0,200,0.015380860087390567
2.1,200,0.015560083727475896
2.2,200,0.015637918728443816
2.3000000000000003,200,0.015387944444243094
2.4000000000000004,200,0.015779162751724116
2.5000000000000004,200,0.015567022995884009
2.6,200,0.015420207695898797
2.7,200,0.015487944969055546
2.8000000000000003,200,0.015719418329675206
2.9000000000000004,200,0.015527342407851596
3.0000000000000004,200,0.015427600901214391
0.1,250,0.2535648111043002
0.2,250,0.0736999428913107
0.30000000000000004,250,0.04706418127901194
0.4,250,0.03605163072804552
0.5,250,0.029962195537441567
0.6,250,0.025697036475232717
0.7000000000000001,250,0.023712805659517312
0.8,250,0.022312853451753843
0.9,250,0.021444374575613073
1.0,250,0.020255818534687765
1.1,250,0.019940572073382505
1.2000000000000002,250,0.019688044482693637
1.3000000000000003,250,0.01905734210723549
1.4000000000000001,250,0.01892518720383267
1.5000000000000002,250,0.01876101880450318
1.6,250,0.019024639578230425
1.7000000000000002,250,0.018926865045495653
1.8000000000000003,250,0.018603065555273333
1.9000000000000001,250,0.018716763869552244
2.0,250,0.018545796782873453
2.1,250,0.018526522332798032
2.2,250,0.018639586221589947
2.3000000000000003,250,0.018415946714869586
2.4000000000000004,250,0.01870290517408498
2.5000000000000004,250,0.018432814750770615
2.6,250,0.018373430217177984
2.7,250,0.018261289765630826
2.8000000000000003,250,0.018364112232084794
2.9000000000000004,250,0.018148212936311123
3.0000000000000004,250,0.018367649417448555
